Sanskrit Term,English/Hindi Term
dIrGaniHSvAsaH_4,Sigh_4
dIrGaSvAsaH_4,Sigh_4
niHSvAsaH_4,Sigh_4
niSvAsaH_4,Sigh_4
,Aha_3
tIvravedanA_2,Agony_2
ativyaTA_2,Agony_2
vyaTA_2,Agony_2
antastApaH_2,Agony_2
vibADA_2,Agony_2
duHKaduHKaM_2,Agony_2
yantraM_2,Agony_2
,Aha_2
kAyasTaH_1,Clerk_1
leKakaH_1,Clerk_1
lipikaraH_1,Clerk_1
,Ego_2
jaqaH_1,Idiot_1
mUQaH_1,Idiot_1
nyUnabudDiH_1,Idiot_1
kzIreRa_1,Fool_1
,Ego_6
gOravaM_1,Importance_1
gurutvaM_1,Importance_1
gurvarTatvaM_1,Importance_1
praBAvaH_1,Importance_1
arTaH_1,Significance_1
arTavattvaM_1,Significance_1
arTavattA_1,Significance_1
aBiprAyaH_1,Significance_1
ahaNkAraH_8,Conceit_8
ahammatiH_8,Conceit_8
,Ego_3
aByavahAraH_2,Food_2
aByavahAryyaM_2,Food_2
jemanaM;_2,Food_2
mAMsAhAraH_1,Diet_1
mAMsaBojanaM_1,Diet_1
AmizAhAraH_1,Diet_1
sUrmI_2,Anvil_2
nityakarmma_6,Routine_6
Guz_1,Noise_1
hiMsitaH_1,Injured_1
vihiMsitaH_1,Injured_1
apakftaH_1,Injured_1
kzataH_1,Wounded_1
parikzataH_1,Wounded_1
kupitaH_1,Offended_1
praku-_1,Offended_1
samastaH_1,Compound_1
sAmAsikaH_1,Compound_1
miSritaH_1,Compound_1
,Precincts_1
,Enclosure_1
ADIkf_1,Pledge_1
nyas_1,Pledge_1
alasaH_2,Lazy_2
AlasyaH_2,Lazy_2
AlasyaSIlaH_2,Lazy_2
,Unprovoked_2
sarpaH_1,Serpent_1
BujaNgaH_1,Serpent_1
BujaNgamaH_1,Serpent_1
BujagaH_1,Serpent_1
uragaH_1,Serpent_1
uraHsaraH_1,Serpent_1
uraNgaH_1,Serpent_1
jalavyAlaH_1,Snake_1
jalaBujaNgaH_1,Snake_1
jalasarpaH_1,Snake_1
CatraM_2,Mushroom_2
CatrAkaM_2,Mushroom_2
CatrakaH_2,Mushroom_2
CatrikA_2,Mushroom_2
atiCatraH_2,Mushroom_2
aPenaM_2,Opium_2
ahiPenaM_2,Opium_2
KasKasarasaH_2,Opium_2
upavizaM_2,Opium_2
mandaM_1,Slowly_1
SanEs_1,Slowly_1
SanEH_1,Slowly_1
manda_1,Slowly_1
SanEs_1,Gently_1
SanEH_1,Gently_1
SanakEs_1,Gently_1
mandaM_1,Gently_1
mfdu_1,Gently_1
anugraM_1,Gently_1
akarkaSaM_1,Gently_1
SanEs_1,Softly_1
SanEH_1,Softly_1
SanakEs_1,Softly_1
mandaM_1,Softly_1
mfdu_1,Softly_1
samArdavaM_1,Softly_1
hiMsA_1,Injury_1
apakAraH_1,Injury_1
apakftaM_1,Injury_1
apakftiH_1,Injury_1
gaRqamAlA_4,Evil_4
topyati_3,Delight_3
yajYaH_1,Sacrifice_1
raNge_3,Call_3
AhvAnaM_1,Summons_1
AhvAnaM_1,Invocation_1
AhvayaH_1,Invocation_1
AhUtiH_1,Invocation_1
AhvAnaM_1,Citation_1
aBiyogaH_1,Citation_1
jAmAtA_1,Law_1
darpaRe_1,Mirror_1
,Icing_1
,Isotope_1
ajAtaH_1,Unborn_1
ajaH_1,Unborn_1
aprAptajanmA_1,Unborn_1
nityaH_1,Eternal_1
anantaH_1,Eternal_1
sanAtanaH_1,Eternal_1
,Today_2
nijaDanaM_1,Peculiar_1
svaDanaM_1,Peculiar_1
AtmaDanaM_1,Peculiar_1
,Tentative_1
,Agenda_1
videSI_3,Stranger_3
nirantaraH_1,Continuous_1
anantaraH_1,Continuous_1
avirataH_1,Continuous_1
anujYA_6,Permission_6
samanujYAnaM_6,Permission_6
aByanujYA_6,Permission_6
anumatiH_6,Permission_6
mUQaH_2,Stupid_2
mUrKaH_2,Stupid_2
pramUQaH_2,Stupid_2
AjYAnuvarttI_2,Obedient_2
AjYApAlakaH_2,Obedient_2
AjYADInaH_2,Obedient_2
AjYAnuvarttanaM_3,Obedience_3
AjYAnusaraRaM_3,Obedience_3
AjYAkaraRaM_3,Obedience_3
AjYApAlanaM_3,Obedience_3
leKaH_2,Writ_2
leKyaM_2,Writ_2
leKapatraM;_2,Writ_2
vyavasTA_1,Decree_1
vyavasTApatraM_1,Decree_1
SAsanaM_1,Decree_1
SAsanapatraM_1,Decree_1
AjYApatraM_1,Decree_1
rAjAjYA_1,Decree_1
vismayakArI_3,Amazing_3
vicitraH_3,Amazing_3
nirupAyaH_3,Helpless_3
upAyahInaH_3,Helpless_3
gatihInaH_3,Helpless_3
vinItaH_1,Meek_1
vinayI_1,Meek_1
sOmyaH_1,Meek_1
abadDaH_3,Unbound_3
unnadDaH_3,Unbound_3
jIvikA_1,Livelihood_1
upajIvikA_1,Livelihood_1
upajIvanaM_1,Livelihood_1
upajIvyaM_1,Livelihood_1
AjIvaH_1,Livelihood_1
AhvAnaM_1,Calling_1
hUtiH_1,Calling_1
ajitaH_1,Unconquered_1
aparAjitaH_1,Unconquered_1
,Undefeated_1
,Curio_1
gaRanAM_9,Divine_9
pakzigati-_9,Divine_9
yat_1,Try_1
parIkzA_1,Trial_1
anuBavaH_1,Trial_1
mahattvaM_1,Greatness_1
mahimA_1,Greatness_1
mAhAtmyaM_1,Dignity_1
OdAryyaM_1,Dignity_1
udAratA_1,Dignity_1
anaDInatA_7,Independence_7
anAyattatA_7,Independence_7
svADInatA_7,Independence_7
svatantratA_7,Independence_7
svAtantryaM_7,Independence_7
svatantratA_3,Liberty_3
hfdayapriyaH_1,Dear_1
hfdyaH_1,Dear_1
hfdayaNgamaH_1,Dear_1
AhnikapatraleKakaH_2,Journalist_2
dEnikapatralik_2,Journalist_2
,Journalism_1
dfQaH_1,Rigid_1
stabDaH_1,Rigid_1
stabDIkftaH_1,Rigid_1
raNgaH_1,Arena_1
raNgaBUmiH_1,Arena_1
stabDatvaM_1,Stiffness_1
kaWinatvaM_1,Stiffness_1
kAWinyaM_1,Stiffness_1
dfQatvaM_1,Stiffness_1
dArQyaM_1,Stiffness_1
GanatA_1,Stiffness_1
dfQatA_1,Rigidity_1
stabDatA_1,Rigidity_1
GanatA_1,Rigidity_1
kaWinatA_1,Rigidity_1
kAWinyaM_1,Rigidity_1
kvaR_15,Ring_15
,Airs_1
mAnaM_1,Haughtiness_1
aBimAnaM_1,Haughtiness_1
mAnitA_1,Haughtiness_1
aBimAnitA_1,Haughtiness_1
darpaH_1,Haughtiness_1
garvvaH_1,Haughtiness_1
,Airs_4
durBikzaM_1,Famine_1
duzkAlaH_1,Famine_1
durBakzyaM_1,Famine_1
anAkAlaH_1,Famine_1
prayAmaH_1,Famine_1
nIvAkaH_1,Famine_1
kAlapUrvvapakvaH_2,Premature_2
prAkpUrRakAlAtpakvaH_2,Premature_2
gaRanaM_4,Reckoning_4
vigaRanaM_4,Reckoning_4
saMKyAnaM_4,Reckoning_4
parisaMKyAnaM_4,Reckoning_4
akAlikaH_1,Untimely_1
akARqaH_1,Untimely_1
akAlaBavaH_1,Untimely_1
akAlikaH_1,Inopportune_1
AkAlikaH_1,Inopportune_1
aprApta-_1,Inopportune_1
,Unimagined_1
nizkalaNkaH_1,Unsullied_1
nirmalaH_1,Unsullied_1
adUzitaH_1,Unsullied_1
pIq_1,Disaster_1
,Unbreakable_1
sampUrRatA_1,Integrity_1
pUrRatA_1,Integrity_1
aBinnatA_1,Integrity_1
aBinnaBAvaH_1,Integrity_1
sampUrRatA_1,Completeness_1
paripUrRatA_1,Completeness_1
pUrttiH_1,Completeness_1
AkANkzA_2,Aspiration_2
lAlasA_2,Aspiration_2
mahAkANkzA_2,Aspiration_2
yaSolipsA_3,Ambition_3
pratizWAlipsA_3,Ambition_3
yaSoloBaH_3,Ambition_3
praButvalipsA_3,Ambition_3
avirudDaH_1,Unobstructed_1
anirudDaH_1,Unobstructed_1
,Intact_11
AkAraH_1,Shape_1
AkftiH_1,Shape_1
mUlaM_1,Source_1
yoniH_1,Source_1
parimARaM_1,Size_1
mAnaM_1,Size_1
parimitiH_1,Size_1
,Storehouse_1
kozaH_1,Treasury_1
koSaH_1,Treasury_1
DanAgAraM_1,Treasury_1
BARqAgAraM_1,Treasury_1
DanaSAlA_1,Treasury_1
DanagfhaM_1,Treasury_1
tyAgaH_1,Omission_1
parityAgaH_1,Omission_1
varjanaM_1,Omission_1
apAsanaM_1,Omission_1
laNGanaM_1,Omission_1
antaraM_1,Omission_1
lopaH_1,Omission_1
vilas_1,Wanton_1
,Unprovoked_1
laDvarTaH_1,Futile_1
tfRaprAyaH_1,Futile_1
nirarTakaH_1,Futile_1
anarTakaH_1,Futile_1
nirarTakaH_1,Useless_1
vyarTaH_1,Useless_1
anarTaH_1,Useless_1
,Morphology_1
akriyA_1,Inactivity_1
akarmma_1,Inactivity_1
AlasyaM_1,Idle_1
alasIBU_1,Idle_1
kAlakzepaM_1,Idle_1
kAlaharaRaM_1,Idle_1
kAlavyayaM_1,Idle_1
jaqaH_1,Inert_1
acezwaH_1,Inert_1
nazwacezwaH_1,Inert_1
niScezwaH_1,Inert_1
,Headphone_1
akzowaH_1,Walnut_1
AkzowaH_1,Walnut_1
akzoqaH_1,Walnut_1
pIluH_1,Walnut_1
AkarzakaH_1,Attractive_1
karzakaH_1,Attractive_1
manoharaH_1,Attractive_1
manoharaH_1,Charming_1
manoramaH_1,Charming_1
ramyaH_1,Charming_1
ramaRIyaH_1,Charming_1
AkarzakaH_1,Alluring_1
AkarzI_1,Alluring_1
praloBakaH_1,Alluring_1
mantradvAreRa_1,Charm_1
praloBanaM_1,Allurement_1
AkarzaRaM_1,Allurement_1
viloBanaM_1,Allurement_1
vaYcanaM_1,Allurement_1
BogaH_1,Allurement_1
AkfzwaH_1,Attracted_1
AkarzitaH_1,Attracted_1
pralIBitaH_1,Attracted_1
hftamAnasaH_1,Charmed_1
hfzwamAnasaH_1,Charmed_1
AkfzwaH_1,Allured_1
AkASaH_3,Sky_3
vyoma_3,Sky_3
SakunaM_1,Oracle_1
,Aircraft_2
AkASIyaH_1,Aerial_1
vAyavaH_1,Aerial_1
divyaM_2,Heavenly_2
svargasTavat_2,Heavenly_2
svargIyaprakAreRa_2,Heavenly_2
divyarUpeRa_2,Heavenly_2
dEvavaSAt_1,Accidentally_1
adfzwavaSAt_1,Accidentally_1
yadfcCayA_1,Accidentally_1
BagnaH_1,Abrupt_1
BinnaH_1,Abrupt_1
rukzaH_1,Abrupt_1
aMSaH_2,Contingent_2
BAgaH_2,Contingent_2
viBAgaH_2,Contingent_2
udDAraH_2,Contingent_2
asahajaH_1,Accidental_1
AgantukaH_1,Accidental_1
AgantukaH_2,Casual_2
AkasmikaH_2,Casual_2
ApatikaH_2,Casual_2
durbalaH_1,Weak_1
nirbalaH_1,Weak_1
,Unsaid_1
akaTitaH_1,Untold_1
anuktaH_1,Untold_1
anAKyAtaH_1,Untold_1
,Unuttered_1
pAWaSAlA_3,Academy_3
vidyAlayaH_3,Academy_3
vidyAByAsasTAnaM_3,Academy_3
udDf_1,Single_1
,Lonely_1
nirjanaH_1,Lonesome_1
vijanaH_1,Lonesome_1
dAruRaH_1,Lonesome_1
nirAnandaH_1,Lonesome_1
viviktavAsI_1,Solitary_1
nirjanatA_5,Loneliness_5
vijanatA_5,Loneliness_5
viviktatA_5,Loneliness_5
viviktatA_1,Solitude_1
viviktadaSA_1,Solitude_1
viviktavfttiH_1,Solitude_1
sAkalyaM_1,Whole_1
samudAyaH_1,Whole_1
kArtsnyaM_1,Whole_1
kArtsnaM_1,Whole_1
sAmagryaM_1,Whole_1
AKilyaM_1,Whole_1
mAtraM_1,Whole_1
kftsnaH_2,Entire_2
daridraH_1,Poor_1
nirDanaH_1,Poor_1
nirDanaH_1,Destitute_1
arTahInaH_1,Destitute_1
daridratA_8,Poverty_8
dAridryaM_8,Poverty_8
dAridraM_8,Poverty_8
nirDanatA_8,Poverty_8
DanahInatA_8,Poverty_8
alpa-_8,Poverty_8
sTA_2,Last_2
antyaH_3,Final_3
antamaH_3,Final_3
AntaH_3,Final_3
samAptikaH_3,Final_3
saNkIrRaH_1,Crowded_1
AkIrRaH_1,Crowded_1
anukIrRaH_1,Crowded_1
vikIrRaH_2,Scattered_2
AkIrRaH_2,Scattered_2
,Unsung_1
,Spatial_1
ayaSaH_1,Disgrace_1
akIrttiM_1,Disgrace_1
sApa-_1,Disgrace_1
vizamaH_13,Rough_13
asamaH_13,Rough_13
,Boredom_1
moGaH_1,Null_1
vyarTaH_1,Null_1
anizpannaH_1,Null_1
luptaH_1,Null_1
akftaH_1,Undone_1
ananuzWitaH_1,Undone_1
kzetraM_2,Figure_2
avipakvabudDiH_1,Inexperienced_1
aparipakvabudDiH_1,Inexperienced_1
BavanaM_1,Structure_1
harmyaM_1,Structure_1
mandiraM_1,Structure_1
,Features_1
,Morphology_3
adUzitaH_1,Unsophisticated_1
akftrimaH_1,Unsophisticated_1
anupahataH_1,Unaffected_1
apratihataH_1,Unaffected_1
akzaH_1,Axis_1
DruvaH_1,Axis_1
meruH_1,Axis_1
akzamaH_1,Incompetent_1
asamarTaH_1,Incompetent_1
ayogyaH_1,Incompetent_1
saNkarIkftaH_1,Chaotic_1
astavyastaH_1,Chaotic_1
aDarottaraH_1,Chaotic_1
,Handicapped_1
,Attacker_1
AkramaH_1,Aggression_1
atikramaH_1,Aggression_1
laNGanaM_1,Aggression_1
avaskandaH_1,Incursion_1
upadravaH_1,Incursion_1
aBidravaH_1,Incursion_1
upaplavaH_1,Incursion_1
viplavaH_1,Incursion_1
,Attacking_1
kopajanakaH_1,Offensive_1
kroDajanakaH_1,Offensive_1
ayogyatA_1,Incompetence_1
akzamatA_1,Incompetence_1
asAmarTyaM_1,Incompetence_1
AkrAntaH_1,Invaded_1
upadrutaH_1,Invaded_1
kftAvaskandaH_1,Invaded_1
akzaH_1,Latitude_1
PalaH_1,Latitude_1
vizuvavfttAntaraM_1,Latitude_1
vizuvareKAntaraM_1,Latitude_1
lipiH_1,Character_1
akzaraM;_1,Syllable_1
mUlArTAnusAreRa_1,Literally_1
muKyArTAnusAreRa_1,Literally_1
akzaragaRanA_1,Spelling_1
akzaravinyAsaH_1,Spelling_1
akzaravinyasanaM_1,Spelling_1
akzararacanA_1,Spelling_1
,Intact_1
kOmAraH_3,Virgin_3
kAnInaH_3,Virgin_3
akzayaH_1,Undecaying_1
avyayaH_1,Undecaying_1
varzasTAyI_1,Perennial_1
ambakaM;_1,Eye_1
Sam_2,Quiet_2
kroDaH_1,Wrath_1
kopaH_1,Wrath_1
rozaH_1,Wrath_1
ruw_1,Wrath_1
,Intact_2
,Shadow_1
pratikzepaH_1,Reflection_1
pratirhatiH_1,Reflection_1
,Often_1
prAyas_1,Generally_1
prAyaSas_1,Generally_1
prAyeRa_1,Generally_1
Bfyas_1,Generally_1
bahuSas_1,Generally_1
bAhulyena_1,Generally_1
bahuSas_2,Frequently_2
BUyas_2,Frequently_2
BUyoBUyaH_2,Frequently_2
muhus_2,Frequently_2
muhurmuhus_2,Frequently_2
asakft_2,Frequently_2
amlakaraH_1,Oxygen_1
aSAntaH_1,Restless_1
SAntihInaH_1,Restless_1
AkfzwamAnasaH_1,Distracted_1
vikziptaH_1,Distracted_1
vikfzwaH_1,Distracted_1
klizwaH_1,Distressed_1
kleSitaH_1,Distressed_1
pIqitaH_1,Distressed_1
vyaTitaH_1,Distressed_1
asuKaM_1,Uneasiness_1
anirvftiH_1,Uneasiness_1
saNkocaH_1,Contraction_1
AkuYcanaM_1,Contraction_1
kuYcanaM_1,Contraction_1
avakuYcanaM_1,Contraction_1
samasanaM_1,Contraction_1
tIkzRaH_1,Keen_1
tIkzRa-_1,Keen_1
,Uncramped_1
,Unrestricted_1
aprameyaH_1,Immeasurable_1
aparimeyaH_1,Immeasurable_1
ameyaH_1,Immeasurable_1
kaTanaM_1,Telling_1
upakaTanaM_1,Telling_1
AKyAnaM_1,Telling_1
sUcakaH_2,Tale_2
sUcI_2,Tale_2
purAvfttakaTA_1,Legend_1
purARakaTA_1,Legend_1
prAcInakaTA_1,Legend_1
purAvfttAKyAnaM_1,Legend_1
purAvf-_1,Legend_1
uccAritaH_1,Uttered_1
udIritaH_1,Uttered_1
,Exponent_2
leKaSikzakaH_4,Master_4
leKanaSikzakaH_4,Master_4
leKopadeSakaH_4,Master_4
darpeRa_1,Lord_1
satyaM_1,Faith_1
nUnaM_1,Faith_1
Kalu_1,Faith_1
evaM_1,Faith_1
AScaryyaM_1,Faith_1
citraM_1,Faith_1
budDiH_1,Intellect_1
,Wits_1
sAMsArikajYAnaM_1,Wisdom_1
saMsArajYAnaM_1,Wisdom_1
vyavahArajYAnaM_1,Wisdom_1
budDiH_10,Intelligence_10
budDimAn_1,Intelligent_1
DImAn_1,Intelligent_1
pUrvvavicAraH_1,Prudence_1
pariRAmadfzwiH_1,Prudence_1
vizayagraha-_1,Sensibility_1
SaktiH_1,Power_1
janmamUlakADikAraH_1,Right_1
janmahetukADikAraH_1,Right_1
saMvid_1,Agreement_1
vivAhaH_1,Marriage_1
udvAhaH_1,Marriage_1
udvahanaM_1,Marriage_1
pariRayaH_1,Marriage_1
pARigrahaH_1,Marriage_1
apakf_1,Disadvantage_1
apAyaM_1,Disadvantage_1
viSizwaSlokarakzArTaM_1,Album_1
taTApi_5,Nevertheless_5
punar_5,Nevertheless_5
parantu_5,Nevertheless_5
paraM_5,Nevertheless_5
kintu_5,Nevertheless_5
apitu_5,Nevertheless_5
kiYca_5,Nevertheless_5
suveSI_1,Dandy_1
viralaH_2,Rare_2
viralAgataH_2,Rare_2
vi;_1,Apart_1
viralaM_1,Apart_1
pravi-_1,Apart_1
viyuj_1,Isolate_1
viyuj_1,Segregate_1
viSliz_1,Segregate_1
muc_1,Disengage_1
BinnaH_1,Distinct_1
viBinnaH_1,Distinct_1
viyuj_14,Part_14
biyogaH_1,Separation_1
viprayogaH_1,Separation_1
viyojanaM_1,Separation_1
viBedaH_1,Separation_1
,Untagged_1
,Unattached_2
viBid_1,Partition_1
Bid_1,Partition_1
viCid_1,Partition_1
pariCid_1,Partition_1
Cid_1,Partition_1
anavaDAnaH_2,Negligent_2
pramattaH_2,Negligent_2
pramAdI_2,Negligent_2
alakaH_1,Curl_1
AvarttaH_1,Curl_1
kuralaH_1,Curl_1
karkarAlaH_1,Curl_1
KaNkaraH_1,Curl_1
krAkapakzaH_1,Curl_1
avakASaH_1,Leisure_1
avasaraH_1,Leisure_1
sAvakASatA_1,Leisure_1
viSrAmaH_1,Leisure_1
kAryyanivfttiH_1,Leisure_1
garBaH_1,Recess_1
koRaH_1,Recess_1
madyasAraH_1,Alcohol_1
alakzitaH_1,Unperceived_1
avyaktaH_1,Unperceived_1
,Unnoticed_1
nirlakzaRaH_1,Unmarked_1
alakzitaH_1,Unmarked_1
acihnitaH_1,Unmarked_1
gUQaH_3,Latent_3
guptaH_3,Latent_3
nigUQaH_3,Latent_3
CannaH_3,Latent_3
annakozWe_1,Cupboard_1
,Carefree_1
ullAsavfttiH_1,Sprightly_1
praPullaH_1,Sprightly_1
ullasaH_1,Gay_1
AnandI_1,Gay_1
lakzaRaM_1,Symptom_1
pUrvvalakzaRaM_1,Symptom_1
cihnaM_1,Symptom_1
pUrvvacihnaM_1,Symptom_1
sUcanA_1,Symptom_1
prajYAnaM_1,Symptom_1
kAntAraM_1,Symptom_1
BittimUlaM_2,Foundation_2
BittiH_2,Foundation_2
durArohaH_1,Insurmountable_1
anArohaH_1,Insurmountable_1
alaMGanIyaH_1,Insurmountable_1
alaNkArakaH_1,Ornamental_1
alaNkarizRuH_1,Ornamental_1
SoBAkaraH_1,Ornamental_1
rUpakaH_1,Figurative_1
vyaYjakaH_1,Figurative_1
lAkzaRikaH_1,Figurative_1
,Aluminium_1
uccar_4,Utter_4
vellanaM_1,Pin_1
AsannaBayasUcanA_4,Alarm_4
AsannaBayajYApanA_4,Alarm_4
AlasyaM_1,Laziness_1
alasatA_1,Laziness_1
mandatA_1,Laziness_1
mAndyaM_1,Laziness_1
alasaSIlatA_1,Laziness_1
Ala-_1,Laziness_1
SiTilIBU_3,Relax_3
SiTila_3,Relax_3
,Lethargy_1
tandrAluH_1,Sluggish_1
alasaH_1,Sluggish_1
AlasyaSIlaH_1,Sluggish_1
SiTilitaH_1,Slackened_1
SiTilIkftaH_1,Slackened_1
,Lethargy_2
anya_3,Besides_3
,Goodbye_1
gfhaM_2,Abode_2
veSma_2,Abode_2
ADAraH_2,Receptacle_2
pAtraM_2,Receptacle_2
BAjanaM_2,Receptacle_2
ASayaH_2,Receptacle_2
niDAnaM_2,Receptacle_2
niDiH_2,Receptacle_2
DarmmaSAlA_1,Asylum_1
daridraSAlA_1,Asylum_1
daridrAlayaH_1,Asylum_1
nibanDaH_1,Treatise_1
prabanDaH_1,Treatise_1
granTaH_1,Treatise_1
leKaH_1,Treatise_1
SAstraM_1,Treatise_1
pustakaM_1,Treatise_1
manasA_2,Plan_2
,Script_1
lip_1,Plaster_1
,Carefree_2
,Unrecorded_1
,Unscripted_1
rogI_1,Ailing_1
kzudrarogapIqitaH_1,Ailing_1
vyADitaH_1,Ailing_1
vidvAn_1,Learned_1
AliNganaM_2,Embrace_2
ASlezaH_2,Embrace_2
saMSlezaH_2,Embrace_2
SlezaH_2,Embrace_2
parizvaNgaH_2,Embrace_2
pariramBaH_2,Embrace_2
,Embracing_1
kuqupena_1,Clasp_1
,Clasping_1
AlindaH_1,Terrace_1
alindaH_1,Terrace_1
praGARaH_1,Terrace_1
praGaRaH_1,Terrace_1
,Unattached_3
,Unbiased_1
mahAn_1,Grand_1
vfhan_1,Grand_1
mahApratApaH_1,Magnificent_1
pratApavAn_1,Magnificent_1
mahAtejAH_1,Magnificent_1
devADidevaH;_1,God_1
guRadozaparIkzA_1,Criticism_1
guRavijYAnaM_1,Criticism_1
guRAguRajYAnaM_1,Criticism_1
,Reviewed_1
calan_1,Stirring_1
cezWamAnaH_1,Stirring_1
calanaH_1,Shaking_1
kampanaH_1,Shaking_1
,Agitating_1
kulAyanilAyaH_2,Brooding_2
pawalagavAkzaH_1,Light_1
pawalajAlikA_1,Light_1
pawalakAcaH_1,Light_1
,Enlightenment_1
lokApriyaH_1,Unpopular_1
janApriyaH_1,Unpopular_1
,Undemocratic_1
,Phenomenal_1
alOkikaH_3,Supernatural_3
atimAnuzaH_3,Supernatural_3
mAnuzA-_3,Supernatural_3
prakASitaH_1,Enlightened_1
pradyotitaH_1,Enlightened_1
uddyotitaH_1,Enlightened_1
virasaH_1,Insipid_1
arasaH_1,Insipid_1
nIrasaH_1,Insipid_1
arasikaH_1,Insipid_1
antarhitaH_1,Vanished_1
nazwaH_1,Vanished_1
Izat_1,Little_1
kiyat_1,Little_1
stokaM_1,Little_1
manAk_1,Little_1
alpamAtraM_1,Little_1
abahu_1,Little_1
aBfSaM_1,Little_1
alpaH_1,Small_1
kzudraH_1,Small_1
smaraRArTaM_1,Minute_1
alpabudDiH_11,Silly_11
alpaDIH_11,Silly_11
alpameDAH_11,Silly_11
SramApahAraH_3,Refreshment_3
SramApaharaRaM_3,Refreshment_3
klAnti-_3,Refreshment_3
bAlyaM_1,Minority_1
bAladaSA_1,Minority_1
,Dribs_1
nidrA_5,Slumber_5
laGunidrA_5,Slumber_5
alpanidrA_5,Slumber_5
SvAnanidrA_5,Slumber_5
svapnaH_5,Slumber_5
padavicCedacihnaM_1,Comma_1
padAvacCedacihnaM_1,Comma_1
vAkyavicCedacihnaM_1,Comma_1
AluH_1,Potato_1
KaRqaH_1,Cutlet_1
parSukA_1,Cutlet_1
pArSvAsTi_1,Cutlet_1
senApatiH_3,General_3
pratikriyA_1,Action_1
pratikftiH_1,Action_1
karaRaM_1,Execution_1
viDAnaM_1,Execution_1
anuzWAnaM_1,Execution_1
AcaraRaM_1,Execution_1
,Paraphernalia_1
rAjyaM_3,Reign_3
rAjatvaM_3,Reign_3
ADipatyaM_3,Reign_3
aDikAraH_2,Jurisdiction_2
vicArakaraRADikAraH_2,Jurisdiction_2
nyAyakaraRADi-_2,Jurisdiction_2
nam_5,Sway_5
Anam_5,Sway_5
pralamb_5,Sway_5
,Omelette_1
AByAsikaH_1,Practical_1
prArTitaH_1,Solicited_1
aByarTitaH_1,Solicited_1
marmma_1,Quick_1
dIptimAn_1,Bright_1
dIpraH_1,Bright_1
dyutimAn_1,Bright_1
sanDiH_1,Peace_1
SAntiH_1,Tranquillity_1
nizWuraH_1,Cruel_1
krUraH_1,Cruel_1
krUrakarmmA_1,Cruel_1
krUrakft_1,Cruel_1
rakzA_9,Security_9
rakzaRaM_9,Security_9
saMrakzaRaM_9,Security_9
aBirakzaRaM_9,Security_9
guptiH_9,Security_9
nyAsaDArI_3,Trustee_3
srotaH_11,Current_11
gopracAraH_4,Common_4
gocAraH_4,Common_4
valluraM_4,Common_4
ballUraM_4,Common_4
amaraH_2,Immortal_2
amartyaH_2,Immortal_2
,Undying_1
vfkzaruhA_1,Mistletoe_1
taruruhA_1,Mistletoe_1
taruBuk_1,Mistletoe_1
amaratA_1,Immortality_1
amartyatA_1,Immortality_1
nirjaratA_1,Immortality_1
ajaratA_1,Immortality_1
,American_1
,American_2
amaraH_1,Deathless_1
mftyuvarjjitaH_1,Deathless_1
amaraRIyaH_1,Deathless_1
,Unassailed_1
aBItaH_1,Undaunted_1
aBinnAtmA_1,Undaunted_1
asaMyamaH_2,Intemperance_2
ayamaH_2,Intemperance_2
asaMyatatvaM_2,Intemperance_2
maryyAdAtikramaH_2,Intemperance_2
sAkzAt_2,Affront_2
apamAnaM_2,Indignity_2
avamAnaM_2,Indignity_2
avajYA_2,Indignity_2
pariBavaH_2,Indignity_2
anAdaraH_2,Indignity_2
sah_1,Stomach_1
vAtarogaH_1,Rheumatism_1
vAyurogaH_1,Rheumatism_1
vAtAmayaH_1,Rheumatism_1
vAtavyADiH_1,Rheumatism_1
nirmadIkf_4,Sober_4
madahInaM_4,Sober_4
niyatIkf_4,Sober_4
sTirIkf_4,Sober_4
DIrIkf_4,Sober_4
valiH_1,Revenue_1
AyaH_1,Income_1
AgamaH_1,Income_1
DanAgamaH_1,Income_1
arTAgamaH_1,Income_1
udayaH_1,Income_1
DanodayaH_1,Income_1
utpannaM_1,Income_1
bARijyaM_3,Traffic_3
paR_3,Traffic_3
tElasPawikaH_1,Amber_1
lakAcCAdanaM_1,Cloth_1
PalakAvaraRaM_1,Cloth_1
PalakAcCAdanapawaH_1,Cloth_1
ameDyarASiH_1,Heap_1
bAlaparivezwanaM_1,Clothes_1
SiSuparivezwanaM_1,Clothes_1
bAlakavezwanaM_1,Clothes_1
sTUlatA_1,Bulk_1
sTOlyaM_1,Bulk_1
vfhattvaM_1,Bulk_1
parimARaM_1,Bulk_1
sTUlAkAratA_1,Bulk_1
vastraM_1,Garment_1
veSaH_1,Garment_1
vezaH_1,Garment_1
vAsam_1,Garment_1
vyAvft_6,Lap_6
aRqaM_1,Egg_1
qimbaH_1,Egg_1
qimBaH_1,Egg_1
koSaH_1,Egg_1
kozaH_1,Egg_1
peSiH_1,Egg_1
,Testicles_3
aparimitaH_2,Limitless_2
amitaH_2,Limitless_2
anantaH_2,Limitless_2
nira-_2,Limitless_2
aNgAd_1,Limb_1
BUtAtmA_1,Body_1
sADakaH_1,Component_1
racakaH_1,Component_1
viracakaH_1,Component_1
sADanaM_1,Organ_1
karmmasADanaM_1,Organ_1
karaRaM_1,Organ_1
upa-_1,Organ_1
sADanaM_1,Constituent_1
vastu_1,Constituent_1
hftaSaktiH_4,Disabled_4
nirmmA_1,Build_1
vezw_1,Vest_1
